Red,Green,Blue
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.357,0.357,0.286
0.357,0.357,0.286
0.400,0.333,0.267
0.375,0.312,0.312
0.375,0.312,0.312
0.375,0.312,0.312
0.375,0.312,0.312
0.375,0.312,0.312
0.412,0.294,0.294
0.389,0.333,0.278
0.389,0.333,0.278
0.421,0.316,0.263
0.381,0.333,0.286
0.409,0.318,0.273
0.391,0.348,0.261
0.385,0.346,0.269
0.385,0.346,0.269
0.379,0.345,0.276
0.379,0.345,0.276
0.375,0.344,0.281
0.375,0.344,0.281
0.353,0.353,0.294
0.353,0.353,0.294
0.353,0.353,0.294
0.353,0.353,0.294
0.353,0.353,0.294
0.353,0.353,0.294
0.344,0.375,0.281
0.355,0.355,0.290
0.355,0.355,0.290
0.333,0.367,0.300
0.345,0.379,0.276
0.357,0.357,0.286
0.333,0.370,0.296
0.346,0.385,0.269
0.333,0.375,0.292
0.333,0.381,0.286
0.300,0.400,0.300
0.333,0.389,0.278
0.333,0.400,0.267
0.308,0.385,0.308
0.333,0.417,0.250
0.357,0.357,0.286
0.357,0.357,0.286
0.353,0.353,0.294
0.353,0.353,0.294
0.350,0.350,0.300
0.364,0.364,0.273
0.364,0.364,0.273
0.360,0.360,0.280
0.360,0.360,0.280
0.360,0.360,0.280
0.360,0.360,0.280
0.360,0.360,0.280
0.360,0.360,0.280
0.360,0.360,0.280
0.333,0.375,0.292
0.333,0.375,0.292
0.348,0.348,0.304
0.333,0.381,0.286
0.316,0.368,0.316
0.353,0.353,0.294
0.333,0.400,0.267
0.308,0.385,0.308
0.182,0.364,0.455
0.182,0.364,0.455
0.250,0.333,0.417
0.182,0.364,0.455
0.182,0.364,0.455
0.182,0.364,0.455
0.182,0.364,0.455
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.231,0.308,0.462
0.214,0.357,0.429
0.200,0.333,0.467
0.200,0.333,0.467
0.250,0.312,0.437
0.200,0.333,0.467
0.200,0.333,0.467
0.250,0.312,0.437
0.222,0.333,0.444
0.222,0.333,0.444
0.263,0.316,0.421
0.263,0.316,0.421
0.250,0.350,0.400
0.250,0.350,0.400
0.238,0.333,0.429
0.238,0.333,0.429
0.238,0.333,0.429
0.238,0.333,0.429
0.238,0.333,0.429
0.238,0.333,0.429
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.250,0.333,0.417
0.240,0.320,0.440
0.240,0.320,0.440
0.231,0.346,0.423
0.231,0.346,0.423
0.222,0.333,0.444
0.222,0.333,0.444
0.207,0.345,0.448
0.233,0.333,0.433
0.219,0.344,0.437
0.233,0.333,0.433
0.226,0.323,0.452
0.233,0.333,0.433
0.233,0.333,0.433
0.222,0.333,0.444
0.222,0.333,0.444
0.222,0.333,0.444
0.214,0.321,0.464
0.214,0.321,0.464
0.222,0.333,0.444
0.222,0.333,0.444
0.233,0.333,0.433
0.214,0.321,0.464
0.214,0.321,0.464
0.222,0.333,0.444
0.222,0.333,0.444
0.222,0.333,0.444
0.192,0.346,0.462
0.208,0.333,0.458
0.208,0.333,0.458
0.208,0.333,0.458
0.217,0.304,0.478
0.227,0.318,0.455
0.200,0.350,0.450
0.211,0.316,0.474
0.222,0.333,0.444
0.250,0.312,0.437
0.200,0.333,0.467
0.231,0.308,0.462
0.250,0.333,0.417
0.222,0.333,0.444
0.200,0.400,0.400
0.182,0.364,0.455
0.231,0.308,0.462
0.187,0.312,0.500
0.235,0.294,0.471
0.235,0.294,0.471
0.235,0.294,0.471
0.222,0.278,0.500
0.222,0.278,0.500
0.200,0.300,0.500
0.217,0.304,0.478
0.200,0.320,0.480
0.185,0.333,0.481
0.200,0.333,0.467
0.200,0.333,0.467
0.200,0.333,0.467
0.200,0.333,0.467
0.200,0.333,0.467
0.207,0.345,0.448
0.222,0.333,0.444
0.250,0.321,0.429
0.257,0.314,0.429
0.256,0.308,0.436
0.256,0.302,0.442
0.265,0.306,0.429
0.273,0.309,0.418
0.283,0.317,0.400
0.293,0.328,0.379
0.306,0.327,0.367
0.318,0.318,0.364
0.329,0.315,0.356
0.333,0.321,0.346
0.346,0.321,0.333
0.346,0.309,0.346
0.337,0.303,0.360
0.325,0.312,0.363
0.333,0.290,0.377
0.333,0.267,0.400
0.340,0.255,0.404
0.333,0.273,0.394
0.345,0.276,0.379
0.345,0.276,0.379
0.333,0.267,0.400
0.355,0.258,0.387
0.345,0.276,0.379
0.333,0.296,0.370
0.360,0.280,0.360
0.364,0.273,0.364
0.389,0.278,0.333
0.375,0.312,0.312
0.375,0.312,0.312
0.375,0.312,0.312
0.375,0.312,0.312
0.375,0.312,0.312
0.375,0.312,0.312
0.389,0.333,0.278
0.400,0.300,0.300
0.381,0.333,0.286
0.381,0.333,0.286
0.381,0.333,0.286
0.409,0.318,0.273
0.400,0.320,0.280
0.400,0.320,0.280
0.423,0.308,0.269
0.414,0.310,0.276
0.414,0.310,0.276
0.433,0.300,0.267
0.433,0.300,0.267
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.406,0.312,0.281
0.406,0.312,0.281
0.406,0.312,0.281
0.400,0.333,0.267
0.414,0.310,0.276
0.414,0.310,0.276
0.414,0.310,0.276
0.393,0.321,0.286
0.393,0.321,0.286
0.393,0.321,0.286
0.393,0.321,0.286
0.407,0.333,0.259
0.407,0.333,0.259
0.407,0.333,0.259
0.385,0.346,0.269
0.385,0.346,0.269
0.400,0.320,0.280
0.400,0.320,0.280
0.400,0.320,0.280
0.400,0.320,0.280
0.400,0.320,0.280
0.400,0.320,0.280
0.400,0.320,0.280
0.400,0.320,0.280
0.375,0.333,0.292
0.375,0.333,0.292
0.400,0.320,0.280
0.375,0.333,0.292
0.400,0.320,0.280
0.375,0.333,0.292
0.375,0.333,0.292
0.375,0.333,0.292
0.375,0.333,0.292
0.375,0.333,0.292
0.375,0.333,0.292
0.400,0.320,0.280
0.400,0.320,0.280
0.400,0.320,0.280
0.400,0.320,0.280
0.400,0.320,0.280
0.400,0.320,0.280
0.385,0.346,0.269
0.385,0.346,0.269
0.385,0.346,0.269
0.385,0.346,0.269
0.385,0.346,0.269
0.385,0.346,0.269
0.407,0.333,0.259
0.393,0.321,0.286
0.393,0.321,0.286
0.414,0.310,0.276
0.400,0.333,0.267
0.419,0.323,0.258
0.406,0.312,0.281
0.406,0.312,0.281
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.429,0.314,0.257
0.441,0.294,0.265
0.429,0.314,0.257
0.429,0.314,0.257
0.429,0.314,0.257
0.417,0.306,0.278
0.417,0.306,0.278
0.417,0.306,0.278
0.417,0.306,0.278
0.417,0.306,0.278
0.417,0.306,0.278
0.417,0.306,0.278
0.417,0.306,0.278
0.417,0.306,0.278
0.417,0.306,0.278
0.417,0.306,0.278
0.417,0.306,0.278
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.406,0.312,0.281
0.406,0.312,0.281
0.400,0.300,0.300
0.393,0.321,0.286
0.393,0.321,0.286
0.370,0.333,0.296
0.375,0.333,0.292
0.391,0.304,0.304
0.381,0.333,0.286
0.368,0.316,0.316
0.389,0.333,0.278
0.375,0.312,0.312
0.400,0.333,0.267
0.357,0.357,0.286
0.385,0.308,0.308
0.385,0.308,0.308
0.357,0.357,0.286
0.400,0.333,0.267
0.412,0.294,0.294
0.421,0.316,0.263
0.409,0.318,0.273
0.393,0.321,0.286
0.406,0.312,0.281
0.400,0.314,0.286
0.410,0.308,0.282
0.405,0.310,0.286
0.419,0.302,0.279
0.413,0.304,0.283
0.417,0.312,0.271
0.420,0.300,0.280
0.420,0.300,0.280
0.415,0.302,0.283
0.426,0.296,0.278
0.418,0.309,0.273
0.429,0.304,0.268
0.421,0.298,0.281
0.421,0.298,0.281
0.431,0.293,0.276
0.424,0.305,0.271
0.433,0.300,0.267
0.426,0.295,0.279
0.426,0.295,0.279
0.426,0.295,0.279
0.429,0.302,0.270
0.429,0.302,0.270
0.429,0.302,0.270
0.431,0.292,0.277
0.431,0.292,0.277
0.431,0.292,0.277
0.424,0.303,0.273
0.424,0.303,0.273
0.424,0.303,0.273
0.433,0.299,0.269
0.431,0.292,0.277
0.433,0.299,0.269
0.433,0.299,0.269
0.433,0.299,0.269
0.435,0.290,0.275
0.429,0.300,0.271
0.429,0.300,0.271
0.431,0.292,0.278
0.425,0.301,0.274
0.427,0.293,0.280
0.421,0.303,0.276
0.429,0.299,0.273
0.418,0.304,0.278
0.416,0.299,0.286
0.413,0.307,0.280
0.411,0.301,0.288
0.400,0.314,0.286
0.406,0.304,0.290
0.406,0.304,0.290
0.406,0.304,0.290
0.397,0.309,0.294
0.397,0.309,0.294
0.403,0.313,0.284
0.403,0.313,0.284
0.406,0.304,0.290
0.406,0.304,0.290
0.406,0.304,0.290
0.414,0.300,0.286
0.403,0.306,0.292
0.403,0.306,0.292
0.411,0.301,0.288
0.408,0.303,0.289
0.408,0.303,0.289
0.410,0.308,0.282
0.407,0.309,0.284
0.410,0.301,0.289
0.412,0.306,0.282
0.409,0.307,0.284
0.411,0.300,0.289
0.413,0.304,0.283
0.404,0.309,0.287
0.411,0.305,0.284
0.417,0.302,0.281
0.417,0.302,0.281
0.417,0.302,0.281
0.412,0.309,0.278
0.408,0.306,0.286
0.414,0.303,0.283
0.414,0.303,0.283
0.414,0.303,0.283
0.416,0.307,0.277
0.412,0.304,0.284
0.410,0.305,0.286
0.407,0.306,0.287
0.407,0.301,0.292
0.402,0.299,0.299
0.393,0.303,0.303
0.394,0.299,0.307
0.383,0.301,0.316
0.379,0.300,0.321
0.378,0.297,0.324
0.378,0.295,0.327
0.368,0.301,0.331
0.371,0.294,0.335
0.365,0.294,0.341
0.366,0.291,0.343
0.356,0.294,0.350
0.361,0.290,0.350
0.356,0.293,0.351
0.352,0.295,0.352
0.354,0.287,0.359
0.348,0.288,0.364
0.347,0.286,0.367
0.344,0.292,0.364
0.346,0.288,0.366
0.342,0.293,0.364
0.344,0.289,0.367
0.341,0.290,0.369
0.341,0.285,0.374
0.337,0.287,0.376
0.333,0.285,0.382
0.333,0.284,0.383
0.337,0.285,0.378
0.337,0.282,0.380
0.342,0.280,0.379
0.339,0.279,0.382
0.333,0.282,0.385
0.321,0.284,0.395
0.319,0.290,0.391
0.319,0.292,0.389
0.318,0.291,0.390
0.317,0.291,0.391
0.319,0.290,0.391
0.319,0.291,0.390
0.320,0.294,0.387
0.324,0.293,0.383
0.327,0.294,0.379
0.330,0.297,0.373
0.335,0.298,0.367
0.341,0.297,0.362
0.341,0.299,0.360
0.344,0.296,0.360
0.342,0.295,0.363
0.340,0.294,0.366
0.342,0.292,0.366
0.343,0.292,0.364
0.345,0.292,0.363
0.346,0.293,0.361
0.346,0.292,0.362
0.352,0.289,0.358
0.356,0.292,0.352
0.362,0.288,0.349
0.367,0.289,0.344
0.369,0.289,0.342
0.375,0.285,0.340
0.375,0.285,0.339
0.378,0.286,0.336
0.222,0.222,0.556
0.208,0.333,0.458
0.200,0.350,0.450
0.250,0.333,0.417
0.400,0.300,0.300
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.333,0.333,0.333
0.222,0.333,0.444
0.207,0.345,0.448
0.244,0.341,0.415
0.300,0.320,0.380
0.297,0.297,0.405
0.333,0.250,0.417
0.286,0.286,0.429
0.308,0.308,0.385
0.286,0.357,0.357
0.286,0.357,0.357
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.286,0.357,0.357
0.308,0.308,0.385
0.308,0.308,0.385
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.417,0.333,0.250
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.357,0.357,0.286
0.385,0.308,0.308
0.357,0.357,0.286
0.385,0.308,0.308
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.333,0.333,0.333
0.308,0.385,0.308
0.308,0.385,0.308
0.308,0.385,0.308
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.333,0.333,0.333
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.417,0.333,0.250
0.417,0.333,0.250
0.417,0.333,0.250
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.333,0.333,0.333
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.333,0.333,0.333
0.364,0.364,0.273
0.333,0.333,0.333
0.333,0.333,0.333
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.333,0.333,0.333
0.364,0.364,0.273
0.364,0.364,0.273
0.333,0.333,0.333
0.364,0.364,0.273
0.364,0.364,0.273
0.333,0.333,0.333
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.333,0.333,0.333
0.308,0.385,0.308
0.357,0.357,0.286
0.357,0.357,0.286
0.385,0.308,0.308
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.385,0.308,0.308
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.385,0.308,0.308
0.417,0.333,0.250
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.417,0.333,0.250
0.417,0.333,0.250
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.385,0.308,0.308
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.357,0.357,0.286
0.333,0.333,0.333
0.333,0.333,0.333
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
0.364,0.364,0.273
