aX,aY,aZ,gX,gY,gZ
0.128,-0.370,0.352,-62.988,-31.555,-36.011
0.133,-0.388,0.359,-53.650,-24.475,-29.907
0.130,-0.410,0.351,-44.128,-14.160,-23.437
0.119,-0.429,0.328,-35.217,-2.075,-17.883
0.089,-0.464,0.290,-26.978,10.498,-14.099
0.086,-0.498,0.269,-20.691,20.813,-11.780
0.080,-0.520,0.263,-15.747,27.161,-8.484
0.084,-0.530,0.270,-9.705,29.907,-4.578
0.086,-0.539,0.286,-2.502,29.663,-1.648
0.092,-0.534,0.304,4.578,27.527,0.061
0.100,-0.519,0.315,12.207,25.574,1.587
0.090,-0.511,0.313,21.973,25.146,2.625
0.064,-0.519,0.292,33.447,24.902,2.136
0.031,-0.531,0.265,44.006,23.682,0.977
-0.004,-0.521,0.253,52.734,21.484,0.366
-0.037,-0.501,0.252,60.974,18.250,1.343
-0.052,-0.490,0.264,67.871,15.015,4.456
-0.050,-0.466,0.289,74.402,13.855,9.399
-0.036,-0.429,0.294,81.360,16.479,15.808
-0.045,-0.382,0.268,91.553,23.437,22.583
-0.055,-0.314,0.236,103.455,31.616,30.151
-0.045,-0.231,0.200,112.305,37.170,38.818
-0.050,-0.138,0.186,120.239,38.940,47.485
-0.031,-0.051,0.180,127.258,39.917,55.176
0.001,0.035,0.175,131.409,42.664,60.181
0.019,0.131,0.168,133.606,48.706,61.829
0.028,0.228,0.113,135.254,59.631,61.890
-0.001,0.308,-0.003,138.733,75.562,61.951
-0.061,0.388,-0.158,144.409,94.360,63.293
-0.133,0.481,-0.307,147.156,109.924,66.345
-0.175,0.577,-0.431,144.287,116.638,70.496
-0.153,0.663,-0.513,137.512,115.234,73.486
-0.134,0.715,-0.562,128.845,109.192,72.449
-0.129,0.771,-0.563,121.948,101.563,64.697
-0.108,0.839,-0.557,117.126,92.407,52.246
-0.108,0.892,-0.596,118.164,81.238,39.185
-0.145,0.932,-0.670,127.625,66.223,28.137
-0.163,0.975,-0.779,139.099,47.424,18.250
-0.161,1.017,-0.879,148.437,25.940,9.460
-0.135,1.030,-0.924,155.579,0.549,1.282
-0.084,1.023,-0.909,157.349,-24.841,-5.615
-0.087,1.065,-0.849,153.381,-45.410,-12.695
-0.084,1.128,-0.747,144.836,-57.800,-18.066
-0.027,1.192,-0.706,135.742,-58.167,-17.273
-0.057,1.234,-0.749,135.254,-42.419,-11.597
-0.092,1.261,-0.833,139.465,-14.709,-5.249
-0.081,1.295,-0.949,139.709,13.367,4.028
-0.063,1.336,-1.046,137.268,33.752,15.015
-0.060,1.359,-1.125,134.644,40.710,18.555
-0.033,1.340,-1.142,128.723,34.790,14.832
-0.024,1.341,-1.119,121.338,22.156,9.644
-0.048,1.386,-1.084,116.211,11.353,4.272
-0.055,1.422,-1.105,113.525,8.484,0.549
-0.093,1.418,-1.197,114.136,16.785,1.587
-0.104,1.430,-1.338,112.427,42.664,13.611
-0.069,1.421,-1.333,107.788,44.434,19.714
0.002,1.385,-1.274,103.210,36.255,20.752
0.047,1.393,-1.192,96.191,24.292,16.113
0.060,1.441,-1.165,88.440,17.273,9.583
0.054,1.435,-1.285,84.290,25.024,5.432
-0.102,1.447,-1.538,87.280,53.101,5.188
-0.200,1.509,-1.769,81.970,88.257,11.230
-0.226,1.546,-1.969,68.604,115.845,22.827
-0.219,1.534,-2.117,53.528,125.732,32.410
-0.255,1.526,-2.226,39.246,118.958,32.715
-0.284,1.543,-2.336,26.428,99.487,23.865
-0.346,1.559,-2.430,15.625,72.449,10.864
-0.402,1.577,-2.473,5.676,42.480,-1.770
-0.436,1.577,-2.487,-2.197,15.991,-9.888
-0.446,1.552,-2.467,-8.972,-2.686,-13.428
-0.426,1.541,-2.408,-17.273,-14.832,-12.817
-0.389,1.568,-2.313,-30.029,-25.635,-11.414
-0.350,1.582,-2.213,-41.565,-34.546,-11.047
-0.320,1.562,-2.132,-49.500,-40.466,-12.756
-0.311,1.550,-2.076,-56.824,-43.579,-14.038
-0.320,1.581,-2.030,-66.040,-43.335,-14.160
-0.310,1.606,-1.987,-76.477,-40.466,-13.306
-0.279,1.613,-1.948,-86.609,-37.354,-11.353
-0.247,1.634,-1.911,-96.436,-36.194,-9.644
-0.235,1.657,-1.817,-106.934,-42.358,-13.184
-0.192,1.674,-1.735,-114.197,-48.157,-13.855
-0.158,1.657,-1.616,-112.732,-54.993,-12.146
-0.122,1.637,-1.503,-117.371,-70.923,-16.724
-0.108,1.622,-1.402,-127.258,-81.665,-25.818
-0.088,1.606,-1.310,-138.062,-83.984,-33.386
-0.076,1.570,-1.227,-151.489,-81.116,-39.063
-0.077,1.529,-1.149,-163.269,-74.951,-43.762
-0.087,1.500,-1.068,-169.006,-68.115,-44.800
-0.078,1.469,-0.979,-172.729,-63.782,-43.274
-0.046,1.411,-0.885,-175.720,-63.660,-41.077
-0.028,1.333,-0.782,-175.293,-66.406,-40.344
-0.009,1.272,-0.679,-173.828,-70.679,-41.809
0.013,1.219,-0.589,-172.363,-74.585,-43.701
0.034,1.161,-0.523,-169.495,-78.247,-45.776
0.040,1.100,-0.483,-164.795,-81.238,-48.462
0.047,1.051,-0.440,-161.316,-82.947,-50.476
0.061,1.004,-0.384,-160.217,-83.496,-51.514
0.079,0.949,-0.302,-161.255,-84.290,-52.979
0.090,0.885,-0.212,-162.415,-84.595,-55.786
0.088,0.809,-0.120,-161.072,-83.191,-60.181
0.081,0.730,-0.026,-158.142,-81.299,-65.674
0.083,0.646,0.064,-155.518,-79.346,-70.251
0.093,0.544,0.150,-151.917,-76.172,-73.853
0.094,0.466,0.229,-148.254,-70.923,-75.928
0.072,0.383,0.300,-144.104,-63.232,-77.454
0.054,0.281,0.349,-138.855,-53.284,-78.613
0.059,0.166,0.383,-133.179,-41.809,-78.796
0.048,0.034,0.408,-123.596,-28.442,-75.073
0.035,-0.078,0.415,-113.098,-14.465,-68.481
0.011,-0.163,0.412,-103.699,-2.319,-60.669
-0.012,-0.243,0.398,-93.018,8.667,-53.528
-0.034,-0.314,0.370,-81.726,18.738,-45.654
-0.044,-0.358,0.340,-71.106,27.283,-35.645
-0.045,-0.384,0.311,-61.340,34.729,-23.315
-0.042,-0.392,0.287,-52.185,39.551,-10.498
-0.030,-0.385,0.266,-42.847,42.297,-0.305
-0.015,-0.380,0.236,-33.142,43.274,7.568
-0.011,-0.408,0.199,-23.010,41.687,11.047
-0.006,-0.438,0.180,-15.625,37.659,9.277
-0.000,-0.453,0.173,-11.475,32.043,6.348
-0.005,-0.447,0.185,-8.545,26.611,4.517
-0.007,-0.451,0.200,-5.188,22.461,3.418
0.002,-0.454,0.217,-0.916,21.423,3.662
0.017,-0.443,0.229,3.601,23.193,6.714
0.032,-0.429,0.234,8.972,27.710,10.864
0.043,-0.407,0.231,15.320,33.936,15.442
0.069,-0.392,0.221,22.522,39.917,19.409
0.096,-0.379,0.206,30.151,43.457,21.851
0.109,-0.353,0.188,37.170,43.579,22.034
0.106,-0.318,0.181,42.480,40.527,18.677
0.080,-0.289,0.172,48.035,35.583,13.489
0.056,-0.283,0.153,55.664,30.823,8.301
0.033,-0.275,0.131,63.843,27.100,4.761
0.010,-0.241,0.113,70.007,25.269,5.493
-0.004,-0.191,0.099,75.745,26.428,9.644
-0.007,-0.123,0.094,82.703,30.212,15.320
0.001,-0.042,0.082,89.355,34.851,21.301
0.019,0.048,0.047,94.788,39.612,26.672
0.026,0.133,0.002,98.999,43.884,30.762
0.028,0.196,-0.057,104.492,47.913,33.875
0.014,0.266,-0.135,108.826,52.795,35.339
-0.020,0.345,-0.209,108.093,56.824,36.316
-0.030,0.418,-0.265,104.797,60.181,39.490
-0.011,0.506,-0.297,100.525,62.805,45.410
0.016,0.604,-0.360,99.487,63.660,48.706
-0.043,0.672,-0.513,110.291,62.805,44.861
-0.119,0.674,-0.712,129.028,57.373,35.095
-0.155,0.627,-0.905,145.142,45.532,25.146
-0.188,0.590,-1.048,151.855,28.015,17.700
-0.210,0.557,-1.078,148.743,5.005,10.803
-0.198,0.559,-1.008,139.160,-18.677,4.456
-0.230,0.583,-0.895,133.362,-40.588,1.343
-0.221,0.639,-0.758,132.019,-53.345,3.967
-0.181,0.674,-0.663,134.949,-49.561,13.428
-0.143,0.706,-0.630,141.479,-30.151,26.855
-0.126,0.758,-0.648,149.658,-3.845,41.199
-0.087,0.862,-0.708,156.067,18.433,54.749
-0.034,0.978,-0.769,160.889,25.452,62.927
-0.026,1.083,-0.835,164.917,15.503,62.683
-0.020,1.151,-0.889,167.358,-4.761,53.894
-0.028,1.196,-0.919,166.077,-28.381,41.504
-0.024,1.211,-0.926,159.485,-45.349,31.677
0.001,1.186,-0.920,148.193,-48.462,29.114
0.015,1.157,-0.933,135.925,-34.851,34.302
-0.004,1.160,-0.969,123.779,-5.188,44.739
-0.062,1.205,-1.035,112.000,33.875,57.007
-0.106,1.258,-1.114,100.525,69.702,70.129
-0.126,1.293,-1.189,90.881,90.576,79.834
-0.086,1.300,-1.209,84.167,92.407,84.106
-0.005,1.301,-1.198,78.796,77.271,81.482
0.018,1.278,-1.172,76.660,54.016,71.228
-0.031,1.276,-1.203,78.064,41.565,57.129
-0.086,1.301,-1.309,77.698,49.866,47.974
-0.175,1.382,-1.656,69.580,96.741,55.176
-0.185,1.424,-1.766,60.059,104.309,58.228
-0.212,1.436,-1.844,54.138,93.445,51.514
-0.226,1.414,-1.889,51.514,67.200,39.429
-0.253,1.395,-1.940,51.575,38.574,28.809
-0.275,1.407,-2.008,48.828,20.813,21.851
-0.293,1.432,-2.063,39.917,15.808,19.165
-0.290,1.484,-2.123,27.710,21.729,19.714
-0.299,1.508,-2.188,14.893,31.921,19.287
-0.312,1.490,-2.232,4.089,38.696,15.930
-0.312,1.459,-2.230,-6.775,38.757,11.475
-0.336,1.422,-2.208,-16.296,33.447,7.019
-0.387,1.389,-2.185,-23.621,26.611,2.258
-0.444,1.390,-2.186,-30.579,19.714,-1.526
-0.492,1.396,-2.193,-36.621,11.536,-2.563
-0.504,1.408,-2.188,-44.128,0.732,-1.221
-0.500,1.427,-2.163,-53.101,-12.573,-0.671
-0.481,1.439,-2.091,-62.134,-28.870,-2.747
-0.447,1.443,-1.984,-71.045,-46.387,-6.287
-0.437,1.408,-1.850,-77.576,-63.293,-12.756
-0.429,1.376,-1.741,-83.374,-74.646,-17.578
-0.434,1.353,-1.627,-86.487,-79.224,-17.822
-0.415,1.343,-1.523,-92.346,-83.923,-16.968
-0.410,1.322,-1.444,-99.915,-82.764,-16.235
-0.390,1.318,-1.388,-107.605,-77.942,-15.808
-0.363,1.327,-1.348,-115.845,-72.021,-13.306
-0.330,1.338,-1.298,-123.291,-68.420,-10.864
-0.285,1.346,-1.236,-128.967,-68.481,-10.376
-0.251,1.332,-1.174,-132.324,-71.899,-11.780
-0.205,1.286,-1.108,-134.216,-77.209,-14.648
-0.167,1.236,-1.040,-136.963,-83.008,-17.761
-0.166,1.208,-0.978,-138.916,-86.548,-20.508
-0.163,1.200,-0.921,-140.503,-86.365,-22.156
-0.130,1.199,-0.877,-141.724,-84.534,-22.339
-0.117,1.193,-0.857,-141.357,-82.458,-22.644
-0.110,1.179,-0.826,-140.381,-80.994,-24.658
-0.083,1.135,-0.787,-141.113,-82.092,-27.344
-0.060,1.052,-0.728,-141.907,-86.243,-31.250
-0.045,0.958,-0.637,-144.592,-91.919,-36.682
-0.021,0.890,-0.521,-147.278,-96.252,-42.236
-0.002,0.827,-0.417,-148.743,-97.595,-46.082
0.016,0.766,-0.339,-146.179,-93.262,-47.363
0.052,0.732,-0.297,-143.188,-83.374,-44.983
0.062,0.702,-0.280,-138.611,-70.618,-40.649
0.074,0.665,-0.269,-134.399,-59.875,-35.889
0.109,0.619,-0.269,-131.165,-53.650,-31.982
0.109,0.568,-0.269,-125.671,-51.270,-31.128
0.096,0.523,-0.244,-120.667,-52.368,-34.241
0.109,0.469,-0.194,-117.737,-56.885,-39.978
0.108,0.412,-0.124,-116.455,-64.392,-46.326
0.100,0.334,-0.039,-114.624,-71.838,-53.467
0.117,0.244,0.050,-113.464,-76.416,-60.547
0.129,0.168,0.142,-112.061,-75.195,-64.514
0.144,0.102,0.221,-108.948,-68.787,-64.636
0.150,0.035,0.282,-103.516,-59.814,-62.378
0.157,-0.038,0.336,-95.215,-50.720,-59.204
0.158,-0.133,0.356,-83.557,-41.992,-55.786
0.130,-0.231,0.350,-71.045,-35.095,-53.772
0.115,-0.328,0.352,-60.364,-29.907,-53.406
0.103,-0.396,0.370,-52.856,-25.940,-52.368
0.080,-0.408,0.398,-46.570,-20.813,-48.279
0.073,-0.408,0.411,-38.635,-11.963,-41.504
0.076,-0.418,0.396,-29.602,2.136,-33.081
0.074,-0.413,0.366,-21.729,19.836,-23.376
0.058,-0.411,0.319,-16.113,38.208,-14.709
0.063,-0.421,0.273,-12.207,53.894,-8.484
0.076,-0.439,0.234,-8.545,63.599,-4.333
0.087,-0.450,0.221,-5.615,66.528,-2.869
0.107,-0.446,0.227,-2.258,64.331,-4.456
0.114,-0.420,0.247,2.014,58.105,-7.507
0.115,-0.390,0.267,8.728,49.988,-12.207
0.118,-0.371,0.273,18.555,42.053,-16.724
0.117,-0.357,0.265,30.518,35.034,-20.630
0.116,-0.329,0.255,42.175,30.579,-23.804
0.116,-0.296,0.242,53.040,27.954,-25.635
0.104,-0.276,0.222,62.317,26.611,-26.917
0.080,-0.264,0.209,69.580,25.269,-28.687
0.067,-0.246,0.207,74.768,24.536,-29.602
0.064,-0.210,0.208,78.613,24.292,-28.809
0.043,-0.160,0.194,84.595,25.208,-27.649
0.024,-0.087,0.149,93.689,27.832,-26.184
-0.005,-0.015,0.077,104.126,31.677,-23.010
-0.019,0.063,0.001,115.173,33.569,-18.860
-0.019,0.149,-0.037,122.742,32.959,-13.611
0.016,0.200,-0.046,126.709,29.907,-11.169
0.048,0.234,-0.084,130.310,27.527,-12.085
0.014,0.299,-0.165,135.254,29.297,-13.916
-0.041,0.362,-0.307,141.418,33.997,-14.465
-0.092,0.421,-0.479,146.179,40.161,-10.742
-0.154,0.478,-0.636,147.095,44.983,-4.089
-0.173,0.498,-0.731,142.456,45.166,1.465
-0.138,0.484,-0.749,134.644,36.438,4.150
-0.099,0.494,-0.713,126.038,21.118,3.540
-0.083,0.505,-0.650,120.605,4.700,-1.343
-0.084,0.524,-0.645,122.070,-7.751,-5.859
-0.164,0.551,-0.718,134.399,-11.963,-6.348
-0.234,0.580,-0.850,150.085,-8.057,-1.465
-0.242,0.616,-1.003,160.156,-2.014,11.780
-0.227,0.676,-1.106,163.330,2.380,28.931
-0.168,0.740,-1.134,160.095,1.709,42.053
-0.068,0.790,-1.106,152.649,-4.822,49.011
-0.045,0.879,-1.082,145.569,-10.559,50.232
-0.070,0.974,-1.157,143.188,-7.446,49.438
-0.119,1.052,-1.318,143.921,4.822,53.589
-0.148,1.133,-1.490,138.733,22.949,62.988
-0.166,1.226,-1.618,125.916,40.344,72.510
-0.151,1.285,-1.696,110.168,49.805,78.918
-0.077,1.295,-1.662,96.863,45.959,80.078
0.018,1.306,-1.517,85.815,26.550,74.768
0.076,1.318,-1.342,81.970,-0.122,64.270
0.107,1.285,-1.230,87.280,-20.447,51.819
0.112,1.244,-1.185,93.262,-29.297,43.457
0.107,1.229,-1.193,94.055,-23.743,43.579
0.106,1.226,-1.259,90.515,-6.409,49.316
0.104,1.241,-1.312,83.252,14.587,56.274
0.145,1.272,-1.339,71.533,30.212,62.317
0.184,1.280,-1.347,60.913,36.987,63.171
0.202,1.258,-1.296,52.551,33.203,56.274
0.195,1.255,-1.252,44.983,25.574,45.898
0.077,1.211,-1.346,44.312,31.189,30.029
0.073,1.201,-1.479,44.250,41.199,31.677
0.033,1.219,-1.600,42.725,52.246,34.546
-0.002,1.263,-1.692,39.185,58.594,34.302
-0.032,1.264,-1.771,34.607,55.847,32.227
-0.048,1.265,-1.858,29.602,46.265,28.259
-0.109,1.241,-1.962,24.231,36.072,21.729
-0.184,1.224,-2.044,17.822,27.893,14.099
-0.237,1.264,-2.096,5.920,20.935,10.315
-0.273,1.294,-2.108,-7.324,15.503,10.559
-0.276,1.301,-2.092,-17.700,10.559,9.521
-0.272,1.294,-2.059,-28.320,3.723,6.653
-0.270,1.264,-1.995,-36.621,-6.042,2.380
-0.265,1.229,-1.924,-43.640,-17.700,-2.014
-0.290,1.205,-1.875,-48.523,-28.687,-4.700
-0.310,1.222,-1.847,-51.331,-34.790,-5.676
-0.314,1.261,-1.825,-56.213,-37.476,-5.005
-0.324,1.307,-1.827,-62.378,-36.987,-2.563
-0.300,1.323,-1.817,-70.557,-33.508,-0.427
-0.249,1.330,-1.785,-81.177,-31.982,0.305
-0.210,1.333,-1.705,-92.468,-35.645,-1.282
-0.184,1.320,-1.609,-100.464,-43.640,-4.944
-0.169,1.293,-1.495,-104.797,-54.016,-9.705
-0.167,1.296,-1.380,-108.887,-65.186,-13.611
-0.140,1.281,-1.263,-113.281,-72.632,-15.259
-0.098,1.246,-1.175,-116.638,-72.998,-14.709
-0.083,1.209,-1.117,-118.835,-66.528,-13.428
-0.067,1.197,-1.069,-121.826,-56.396,-11.841
-0.050,1.199,-1.037,-126.770,-47.607,-8.789
-0.036,1.177,-1.004,-130.005,-43.640,-6.897
-0.007,1.133,-0.948,-133.118,-46.448,-8.240
0.020,1.071,-0.846,-137.817,-55.420,-12.024
0.038,0.999,-0.724,-141.785,-66.467,-18.066
0.055,0.956,-0.587,-145.203,-75.928,-23.926
0.073,0.926,-0.473,-146.240,-78.735,-28.259
0.109,0.859,-0.409,-142.700,-74.463,-29.785
0.146,0.789,-0.397,-136.780,-65.063,-28.870
0.144,0.767,-0.405,-132.141,-54.626,-28.076
0.143,0.756,-0.406,-129.150,-48.767,-28.320
0.156,0.699,-0.396,-126.099,-49.500,-29.480
0.171,0.603,-0.341,-124.451,-56.091,-34.058
0.186,0.511,-0.269,-125.000,-65.552,-41.748
0.175,0.439,-0.174,-125.305,-74.829,-49.866
0.166,0.394,-0.097,-124.207,-80.078,-56.396
0.174,0.326,-0.051,-120.483,-76.050,-59.631
0.187,0.263,-0.041,-115.417,-64.575,-59.326
0.167,0.234,-0.062,-110.107,-50.293,-56.885
0.131,0.207,-0.098,-103.149,-37.964,-54.382
0.104,0.164,-0.145,-97.046,-31.616,-52.917
0.057,0.100,-0.166,-92.590,-31.921,-54.565
0.021,0.010,-0.157,-89.844,-36.621,-58.716
0.007,-0.080,-0.144,-86.914,-40.833,-60.364
-0.024,-0.136,-0.119,-83.984,-42.664,-58.777
-0.026,-0.155,-0.075,-81.848,-42.419,-53.711
-0.013,-0.176,-0.043,-77.942,-38.818,-46.326
-0.003,-0.190,-0.019,-71.106,-34.241,-39.429
-0.007,-0.208,0.002,-62.195,-31.860,-34.302
-0.001,-0.253,0.024,-52.124,-32.959,-32.043
-0.000,-0.310,0.046,-42.603,-36.316,-32.349
-0.012,-0.360,0.080,-33.997,-40.833,-34.180
-0.006,-0.418,0.136,-26.245,-44.373,-34.973
0.021,-0.470,0.203,-20.508,-43.335,-32.288
0.041,-0.495,0.260,-15.503,-34.424,-25.818
0.048,-0.500,0.279,-8.423,-17.578,-16.418
0.044,-0.486,0.238,1.282,4.272,-5.798
0.036,-0.460,0.164,10.742,27.283,4.883
0.019,-0.418,0.094,17.822,45.898,15.442
0.000,-0.381,0.024,24.109,58.777,22.522
0.001,-0.349,-0.040,29.114,64.636,26.184
-0.001,-0.322,-0.087,32.471,63.904,28.259
0.014,-0.294,-0.104,34.546,58.777,28.992
0.037,-0.265,-0.102,36.865,52.734,28.564
0.061,-0.238,-0.092,41.138,48.035,27.649
0.057,-0.222,-0.100,46.143,46.204,25.879
0.037,-0.225,-0.121,51.819,46.021,22.888
0.014,-0.205,-0.129,56.580,46.814,21.484
0.000,-0.166,-0.120,60.242,48.523,22.888
-0.014,-0.139,-0.120,65.796,49.866,24.780
-0.008,-0.115,-0.121,72.388,50.232,26.123
0.005,-0.050,-0.116,76.477,50.903,28.748
0.012,0.024,-0.121,79.285,52.185,30.396
0.020,0.062,-0.155,83.740,55.359,30.457
0.005,0.085,-0.240,89.905,60.974,30.518
-0.045,0.125,-0.339,96.741,67.078,30.884
-0.075,0.180,-0.401,101.685,68.176,32.227
-0.068,0.236,-0.423,103.943,60.242,35.156
-0.034,0.282,-0.400,105.957,47.913,36.987
0.001,0.312,-0.344,106.201,38.391,36.133
0.026,0.372,-0.307,103.821,37.354,35.767
-0.008,0.429,-0.339,104.858,48.523,38.635
-0.057,0.473,-0.455,113.281,68.237,44.312
-0.090,0.545,-0.621,122.559,85.571,53.223
-0.126,0.662,-0.764,128.235,90.637,63.232
-0.107,0.782,-0.849,128.235,82.703,69.458
-0.055,0.885,-0.907,125.916,66.040,68.237
0.024,0.937,-0.919,123.108,45.898,59.753
0.070,0.907,-0.898,119.629,30.579,44.983
0.059,0.854,-0.856,113.403,25.940,27.405
-0.001,0.836,-0.806,105.713,30.396,14.465
-0.067,0.822,-0.788,102.661,38.818,8.972
-0.108,0.816,-0.802,106.140,45.654,10.193
-0.128,0.847,-0.821,110.352,49.133,13.916
-0.138,0.921,-0.832,111.816,46.204,15.625
-0.165,0.945,-0.847,113.342,38.696,12.451
-0.162,0.917,-0.855,115.601,30.701,7.629
-0.181,0.923,-0.860,114.441,27.039,5.127
-0.203,0.934,-0.891,112.183,31.067,4.761
-0.209,0.934,-0.972,111.084,42.786,5.310
-0.268,0.948,-1.106,110.779,56.274,6.470
-0.333,0.988,-1.231,111.206,63.354,6.226
-0.375,1.017,-1.307,110.718,60.364,3.906
-0.392,1.028,-1.330,108.337,46.448,0.916
-0.371,1.034,-1.300,103.516,27.222,-0.916
-0.355,1.012,-1.282,99.731,12.512,-1.831
-0.373,0.994,-1.319,98.877,7.263,-2.319
-0.383,1.017,-1.402,96.619,10.437,0.671
-0.414,1.069,-1.525,94.482,19.958,6.653
-0.405,1.113,-1.676,91.492,31.189,13.611
-0.401,1.119,-1.823,87.341,38.452,19.165
-0.413,1.135,-1.973,75.928,30.090,18.738
-0.435,1.156,-2.029,70.007,14.832,17.700
-0.459,1.193,-2.088,66.711,-3.174,18.311
-0.406,1.258,-2.158,61.646,-17.639,23.071
-0.342,1.314,-2.223,52.795,-25.085,30.457
-0.272,1.338,-2.244,42.603,-25.574,33.936
-0.173,1.376,-2.209,26.733,-23.499,34.485
-0.109,1.387,-2.126,9.766,-21.179,33.569
-0.039,1.389,-2.006,-4.150,-17.700,30.151
0.011,1.416,-1.927,-16.296,-9.949,27.405
0.016,1.440,-1.901,-23.437,0.793,23.743
0.014,1.439,-1.898,-28.992,7.874,16.968
-0.024,1.437,-1.948,-33.081,9.277,8.667
-0.077,1.454,-1.985,-38.879,2.808,0.854
-0.096,1.472,-1.992,-47.119,-11.597,-3.723
-0.089,1.456,-1.952,-54.993,-29.907,-5.737
-0.082,1.456,-1.882,-62.805,-46.875,-10.010
-0.085,1.451,-1.795,-70.740,-58.594,-17.395
-0.089,1.434,-1.724,-77.271,-65.186,-24.658
-0.094,1.440,-1.656,-83.862,-68.665,-29.236
-0.086,1.445,-1.584,-91.919,-68.420,-32.166
-0.062,1.421,-1.509,-99.792,-66.101,-34.607
-0.063,1.384,-1.450,-105.957,-64.148,-37.415
-0.089,1.369,-1.388,-111.023,-65.491,-42.175
-0.095,1.362,-1.331,-115.784,-69.580,-46.509
-0.104,1.329,-1.288,-116.394,-73.120,-49.866
-0.115,1.302,-1.253,-115.967,-75.378,-52.734
-0.112,1.282,-1.212,-117.737,-77.332,-54.382
-0.102,1.246,-1.164,-120.605,-78.125,-55.481
-0.091,1.225,-1.110,-122.742,-76.721,-56.274
-0.081,1.226,-1.065,-127.319,-72.754,-56.702
-0.084,1.234,-1.008,-131.836,-69.092,-57.556
-0.068,1.208,-0.948,-136.780,-67.200,-58.289
-0.085,1.154,-0.901,-139.404,-65.918,-61.035
-0.084,1.090,-0.832,-142.944,-64.941,-64.087
-0.093,1.017,-0.763,-146.973,-61.218,-64.758
-0.102,0.946,-0.685,-149.719,-55.725,-63.904
-0.092,0.892,-0.601,-152.893,-50.232,-61.951
-0.075,0.857,-0.528,-154.724,-44.739,-59.021
-0.062,0.824,-0.465,-154.541,-40.161,-57.068
-0.032,0.788,-0.412,-153.198,-38.086,-57.251
-0.030,0.742,-0.364,-149.353,-38.574,-59.509
-0.032,0.688,-0.312,-144.653,-42.786,-63.354
-0.054,0.607,-0.253,-139.404,-49.805,-68.542
-0.052,0.491,-0.181,-133.850,-57.800,-73.914
-0.062,0.384,-0.091,-129.272,-63.721,-77.698
-0.061,0.298,-0.000,-126.953,-63.721,-79.529
-0.041,0.208,0.084,-127.502,-56.213,-78.796
-0.016,0.116,0.156,-126.953,-41.870,-72.571
0.005,0.035,0.202,-123.657,-23.499,-63.049
0.023,-0.014,0.216,-118.469,-5.615,-53.345
0.036,-0.041,0.213,-112.244,7.874,-44.800
0.033,-0.075,0.202,-104.492,14.343,-39.673
0.011,-0.134,0.189,-95.337,14.160,-39.063
-0.015,-0.202,0.199,-86.853,9.033,-41.504
-0.036,-0.283,0.224,-79.956,2.136,-44.678
-0.073,-0.348,0.249,-72.266,-2.747,-44.800
-0.096,-0.405,0.265,-63.477,-2.625,-41.809
-0.099,-0.442,0.264,-54.626,2.869,-34.485
-0.079,-0.457,0.252,-46.753,11.658,-22.400
-0.061,-0.459,0.222,-38.391,21.423,-9.827
-0.052,-0.450,0.183,-30.457,28.015,-1.709
-0.047,-0.456,0.147,-22.461,28.748,2.014
-0.057,-0.485,0.126,-14.771,24.048,1.221
-0.057,-0.534,0.138,-9.094,14.465,-1.892
-0.045,-0.560,0.183,-4.272,5.005,-4.028
-0.047,-0.546,0.233,1.587,-0.854,-3.357
-0.029,-0.532,0.266,9.583,-2.197,-0.305
-0.001,-0.533,0.266,19.714,1.343,5.188
0.011,-0.509,0.242,29.419,8.667,11.414
0.008,-0.466,0.201,38.208,16.541,16.724
0.001,-0.442,0.159,46.204,20.813,19.958
-0.015,-0.431,0.125,53.284,20.935,20.081
-0.024,-0.415,0.105,59.143,18.738,19.775
-0.033,-0.392,0.100,64.026,15.259,20.752
-0.039,-0.355,0.113,68.726,13.428,22.766
-0.035,-0.313,0.139,71.960,15.503,26.001
-0.019,-0.274,0.164,75.195,22.339,30.884
-0.002,-0.218,0.173,79.041,31.860,36.438
-0.003,-0.152,0.163,85.205,40.771,40.710
-0.006,-0.076,0.133,93.567,45.532,42.847
-0.020,-0.007,0.099,102.539,44.861,42.480
-0.042,0.042,0.081,112.671,39.917,39.185
-0.047,0.064,0.085,123.108,30.579,34.363
-0.042,0.093,0.134,130.798,18.738,30.762
-0.019,0.154,0.225,134.277,9.094,28.564
0.009,0.222,0.297,135.193,10.620,28.442
0.054,0.300,0.328,135.010,26.794,31.189
0.059,0.412,0.303,136.658,52.002,35.034
0.067,0.533,0.257,143.188,76.843,38.635
0.079,0.658,0.176,156.189,91.736,40.771
0.068,0.801,0.082,171.448,91.980,38.757
0.060,0.933,-0.047,184.692,79.407,32.166
0.031,1.027,-0.267,196.167,61.157,23.071
-0.024,1.096,-0.517,203.125,43.274,13.000
-0.096,1.177,-0.759,203.674,29.663,6.714
-0.152,1.240,-0.928,195.496,18.616,6.042
-0.136,1.244,-0.943,179.260,9.705,8.972
-0.088,1.251,-0.835,161.682,4.639,13.733
-0.018,1.250,-0.661,148.499,3.296,16.724
0.100,1.260,-0.583,146.851,7.629,17.700
0.112,1.230,-0.715,160.706,18.494,16.602
0.012,1.251,-0.922,179.565,27.283,12.146
-0.044,1.367,-1.114,185.425,26.428,10.010
-0.107,1.450,-1.279,181.030,16.541,12.390
-0.150,1.460,-1.352,168.030,1.282,15.137
