aX,aY,aZ,gX,gY,gZ
0.744,0.374,1.494,-57.678,-174.316,-58.105
0.726,0.409,1.560,-59.082,-172.913,-63.538
0.728,0.423,1.589,-56.702,-168.396,-72.571
0.743,0.389,1.596,-53.650,-160.645,-84.351
0.739,0.336,1.609,-57.312,-150.757,-95.337
0.703,0.297,1.633,-66.223,-141.602,-102.966
0.655,0.273,1.660,-73.975,-134.521,-106.445
0.578,0.244,1.648,-78.247,-128.418,-107.971
0.495,0.204,1.608,-78.918,-123.230,-107.788
0.434,0.191,1.584,-82.458,-120.911,-107.178
0.351,0.176,1.591,-87.036,-122.559,-111.816
0.288,0.120,1.627,-85.938,-125.000,-120.056
0.266,0.070,1.662,-75.989,-126.221,-127.930
0.301,-0.017,1.624,-57.800,-124.023,-133.972
0.370,-0.161,1.573,-38.391,-116.699,-137.146
0.424,-0.200,1.568,-28.625,-107.361,-132.507
0.457,-0.164,1.631,-26.978,-97.534,-121.399
0.485,-0.097,1.720,-30.090,-85.815,-109.497
0.494,-0.022,1.803,-33.447,-72.083,-102.051
0.499,0.042,1.856,-34.180,-56.030,-101.929
0.500,0.108,1.879,-30.396,-40.588,-108.826
0.458,0.140,1.870,-23.804,-29.724,-123.291
0.391,0.094,1.836,-15.808,-23.926,-141.846
0.341,0.012,1.784,-7.507,-20.386,-159.790
0.288,-0.063,1.719,1.099,-18.738,-174.072
0.181,-0.103,1.661,9.460,-18.005,-180.847
0.140,-0.148,1.610,14.160,-17.090,-176.819
0.148,-0.215,1.541,14.038,-11.536,-167.847
0.181,-0.261,1.506,8.545,-1.953,-160.645
0.208,-0.236,1.523,0.122,8.240,-153.564
0.210,-0.162,1.556,-3.784,15.747,-146.179
0.227,-0.103,1.566,-0.183,21.301,-141.785
0.261,-0.039,1.567,5.554,25.757,-141.052
0.245,-0.003,1.581,11.292,28.870,-143.127
0.228,0.021,1.589,18.921,31.738,-148.621
0.167,-0.011,1.593,30.457,34.485,-156.799
0.069,-0.094,1.584,41.687,38.147,-163.635
-0.013,-0.188,1.581,44.067,43.274,-165.527
-0.053,-0.313,1.557,43.213,48.767,-162.476
-0.089,-0.438,1.570,40.039,53.833,-154.480
-0.126,-0.511,1.596,36.133,58.838,-143.372
-0.145,-0.572,1.618,37.415,65.613,-129.333
-0.159,-0.634,1.620,40.955,74.646,-115.784
-0.167,-0.661,1.612,45.471,83.740,-102.112
-0.182,-0.646,1.589,51.331,89.233,-87.952
-0.196,-0.630,1.553,59.937,91.248,-73.547
-0.205,-0.624,1.502,69.275,91.919,-61.279
-0.176,-0.628,1.437,77.148,92.651,-52.551
-0.145,-0.679,1.368,80.139,94.604,-46.875
-0.088,-0.726,1.329,76.477,97.351,-41.992
-0.064,-0.773,1.323,71.350,98.083,-35.217
-0.053,-0.820,1.328,68.481,98.633,-26.184
-0.033,-0.835,1.353,66.956,101.318,-15.686
-0.016,-0.771,1.408,65.308,102.173,-4.395
-0.039,-0.681,1.450,67.261,100.464,5.676
-0.053,-0.632,1.457,70.801,103.455,11.169
-0.052,-0.624,1.427,71.777,112.427,12.146
-0.030,-0.670,1.369,68.604,124.207,11.108
-0.026,-0.716,1.346,60.974,133.362,12.085
-0.026,-0.716,1.358,53.345,138.428,17.517
-0.043,-0.679,1.384,51.025,139.587,24.780
-0.046,-0.612,1.406,54.016,137.329,31.006
-0.032,-0.554,1.402,62.805,132.935,35.706
0.031,-0.528,1.369,74.158,128.296,38.696
0.073,-0.486,1.349,83.008,123.535,39.185
0.075,-0.405,1.342,86.426,119.507,37.476
0.091,-0.376,1.307,88.867,120.300,32.898
0.116,-0.378,1.260,91.736,125.305,27.344
0.133,-0.387,1.209,92.285,129.639,22.583
0.116,-0.400,1.159,92.834,132.629,19.958
0.098,-0.405,1.105,96.375,135.620,19.775
0.058,-0.412,1.043,102.173,138.733,20.935
0.039,-0.419,0.977,107.910,141.663,23.865
0.027,-0.435,0.908,111.694,144.043,27.466
0.000,-0.424,0.845,111.328,145.020,31.006
-0.030,-0.402,0.803,108.093,143.860,35.278
-0.055,-0.393,0.759,107.483,142.822,40.161
-0.073,-0.378,0.721,106.628,142.151,43.091
-0.125,-0.354,0.701,104.492,141.479,44.434
-0.190,-0.346,0.669,101.563,141.785,45.105
-0.214,-0.383,0.626,98.450,145.447,46.204
-0.213,-0.430,0.582,93.201,151.062,50.232
-0.200,-0.462,0.540,88.867,155.762,57.373
-0.206,-0.459,0.509,85.571,159.729,66.589
-0.220,-0.402,0.481,84.106,162.903,78.125
-0.230,-0.354,0.423,87.463,165.405,87.891
-0.245,-0.331,0.321,94.238,167.908,93.872
-0.245,-0.301,0.209,99.426,169.678,96.497
-0.231,-0.256,0.102,100.403,167.358,96.252
-0.204,-0.213,0.010,100.464,159.729,93.872
-0.219,-0.165,-0.063,101.685,149.353,91.064
-0.210,-0.141,-0.167,104.614,139.099,87.158
-0.177,-0.138,-0.289,108.398,131.897,83.374
-0.161,-0.123,-0.415,109.192,124.695,81.970
-0.119,-0.137,-0.525,106.567,114.990,80.627
-0.098,-0.151,-0.591,98.389,101.196,77.271
-0.099,-0.160,-0.608,87.341,82.397,71.899
-0.106,-0.158,-0.583,78.674,60.303,64.941
-0.100,-0.145,-0.548,77.271,37.170,57.617
-0.049,-0.145,-0.529,81.665,16.052,52.124
0.016,-0.130,-0.503,87.463,-2.747,48.767
0.065,-0.110,-0.474,92.529,-20.508,46.753
0.086,-0.091,-0.438,97.290,-36.438,45.349
0.096,-0.069,-0.404,100.647,-48.889,43.701
0.106,-0.059,-0.379,101.563,-56.946,41.626
0.106,-0.053,-0.357,98.206,-61.401,40.955
0.129,-0.026,-0.339,91.553,-62.561,43.640
0.167,0.005,-0.316,84.351,-62.195,49.988
0.192,0.055,-0.289,76.599,-61.401,57.434
0.176,0.090,-0.283,70.679,-60.242,62.805
0.214,0.138,-0.285,67.444,-59.509,65.002
0.242,0.175,-0.300,65.918,-62.805,66.956
0.998,1.094,0.621,-62.744,-129.333,117.432
1.153,1.130,0.685,-81.909,-123.169,113.098
1.164,1.168,0.706,-92.529,-116.516,109.131
1.115,1.234,0.719,-89.600,-114.746,103.760
1.135,1.243,0.716,-77.393,-115.112,93.811
1.187,1.171,0.686,-61.340,-117.249,75.195
1.129,1.126,0.663,-57.373,-121.643,57.617
1.073,1.109,0.720,-60.913,-126.953,42.908
1.035,1.090,0.786,-63.904,-129.395,31.067
1.033,1.095,0.843,-66.406,-127.441,23.071
1.052,1.100,0.892,-70.313,-122.742,16.174
1.053,1.096,0.930,-75.562,-116.150,9.338
1.028,1.096,0.938,-78.552,-109.192,2.930
1.000,1.051,0.892,-77.026,-102.783,-3.296
0.985,0.978,0.840,-75.378,-95.276,-11.169
0.941,0.943,0.834,-78.003,-91.736,-18.433
0.850,0.940,0.856,-79.773,-92.590,-24.170
0.791,0.939,0.868,-79.163,-95.642,-29.236
0.781,0.930,0.874,-80.200,-96.985,-34.241
0.777,0.937,0.890,-81.787,-98.938,-38.635
0.757,0.930,0.904,-80.872,-102.600,-42.786
0.740,0.922,0.917,-79.285,-105.408,-47.791
0.717,0.899,0.918,-78.186,-106.995,-54.932
0.712,0.831,0.921,-76.599,-108.521,-62.805
0.711,0.788,0.957,-77.820,-110.291,-69.763
0.727,0.771,1.025,-80.505,-111.084,-74.890
0.767,0.763,1.099,-81.909,-109.680,-79.956
0.795,0.756,1.158,-78.613,-108.582,-86.182
0.833,0.713,1.225,-65.063,-108.093,-95.947
0.842,0.650,1.222,-53.406,-111.267,-106.262
0.817,0.636,1.265,-46.021,-111.816,-116.577
0.781,0.634,1.315,-41.138,-113.037,-121.643
0.751,0.578,1.327,-40.405,-108.521,-128.967
0.752,0.493,1.334,-42.603,-98.450,-136.902
0.781,0.407,1.352,-47.913,-87.524,-141.968
0.809,0.324,1.371,-52.734,-78.003,-143.127
0.869,0.280,1.389,-54.932,-70.190,-140.076
0.919,0.256,1.404,-52.551,-64.941,-135.498
0.965,0.244,1.430,-46.204,-63.049,-132.385
0.976,0.271,1.480,-38.757,-62.927,-131.042
0.980,0.356,1.542,-32.959,-61.768,-130.432
0.958,0.405,1.592,-27.100,-56.702,-133.789
0.931,0.387,1.614,-27.832,-43.945,-138.977
0.893,0.358,1.616,-32.837,-25.024,-140.503
0.886,0.284,1.590,-38.940,-3.174,-138.184
0.936,0.215,1.549,-45.837,17.944,-131.409
1.051,0.188,1.508,-51.086,35.400,-119.080
1.146,0.228,1.501,-51.575,46.448,-104.309
1.194,0.329,1.521,-45.715,52.246,-96.130
1.210,0.386,1.528,-34.851,57.129,-99.915
1.187,0.383,1.518,-24.170,63.416,-112.854
1.159,0.328,1.495,-17.822,72.632,-127.991
1.104,0.227,1.469,-14.343,81.787,-140.137
1.043,0.091,1.439,-9.583,89.050,-145.752
0.971,-0.014,1.412,-8.606,95.032,-141.724
0.954,-0.079,1.393,-12.085,100.281,-130.676
0.953,-0.114,1.385,-15.259,102.417,-117.249
0.947,-0.121,1.380,-17.639,101.074,-104.065
0.950,-0.121,1.364,-18.494,99.731,-94.238
0.943,-0.157,1.319,-16.846,99.426,-90.088
0.925,-0.232,1.281,-14.893,99.854,-89.478
0.920,-0.293,1.278,-16.113,100.342,-87.219
0.940,-0.326,1.324,-20.264,101.379,-80.994
0.952,-0.309,1.392,-22.766,103.577,-70.313
0.948,-0.258,1.445,-19.775,106.140,-58.655
0.931,-0.203,1.473,-11.475,109.375,-50.476
0.882,-0.138,1.490,-2.380,114.868,-48.096
0.823,-0.121,1.455,7.874,123.230,-50.415
0.773,-0.187,1.371,19.653,133.362,-54.626
0.735,-0.255,1.296,30.701,141.235,-57.190
0.680,-0.284,1.252,37.781,144.775,-55.908
0.622,-0.273,1.221,42.664,145.569,-52.063
0.613,-0.254,1.193,50.842,144.409,-47.668
0.576,-0.211,1.179,58.105,142.273,-43.945
0.533,-0.154,1.164,61.401,139.038,-42.603
0.509,-0.152,1.106,64.026,136.963,-44.556
0.495,-0.200,1.032,65.613,135.742,-49.072
0.468,-0.241,0.989,64.209,133.118,-53.223
0.434,-0.265,0.963,62.866,128.296,-55.542
0.440,-0.267,0.933,65.186,123.962,-56.702
0.439,-0.251,0.896,70.984,119.812,-58.044
0.417,-0.223,0.868,78.369,114.807,-60.364
0.406,-0.201,0.832,85.999,109.253,-62.683
0.388,-0.200,0.787,92.712,104.858,-64.148
0.388,-0.217,0.731,97.656,102.600,-64.453
0.366,-0.225,0.694,101.074,101.013,-63.538
0.345,-0.215,0.659,103.699,98.572,-61.890
0.332,-0.228,0.605,108.704,96.436,-60.913
0.315,-0.237,0.554,114.258,94.666,-60.242
0.279,-0.229,0.527,117.493,91.919,-59.570
0.229,-0.206,0.519,118.408,87.585,-58.655
0.180,-0.203,0.510,118.835,84.290,-57.861
0.144,-0.220,0.488,119.873,82.947,-56.824
0.119,-0.248,0.457,121.277,83.984,-54.138
0.102,-0.273,0.424,122.192,87.219,-49.744
0.082,-0.292,0.386,124.268,90.576,-42.664
0.049,-0.287,0.352,127.625,93.201,-34.058
0.018,-0.267,0.327,130.188,94.543,-25.940
-0.001,-0.240,0.292,133.301,95.093,-18.860
-0.007,-0.231,0.234,137.268,95.520,-12.695
-0.010,-0.238,0.169,141.541,96.313,-6.836
-0.002,-0.230,0.102,144.043,97.290,-0.854
0.016,-0.210,0.041,145.691,98.755,6.409
0.018,-0.165,-0.008,146.790,99.243,14.099
0.010,-0.118,-0.058,148.010,99.243,21.301
-0.010,-0.082,-0.105,148.560,98.511,27.283
-0.021,-0.044,-0.145,146.057,97.046,32.776
-0.025,-0.013,-0.183,141.479,94.788,38.757
-0.030,0.006,-0.214,136.292,93.323,45.959
-0.034,0.025,-0.243,130.981,92.468,52.979
-0.031,0.028,-0.287,127.258,92.041,60.120
-0.003,0.034,-0.346,126.587,92.407,67.383
0.022,0.066,-0.382,124.023,91.980,73.364
0.046,0.109,-0.404,119.019,89.355,76.538
0.061,0.149,-0.428,115.479,84.229,76.111
0.069,0.195,-0.459,116.516,76.233,73.975
0.070,0.230,-0.497,118.958,65.796,70.313
0.067,0.223,-0.536,118.103,55.054,64.026
0.059,0.192,-0.573,114.746,45.898,57.373
0.621,1.739,0.224,0.061,-138.489,59.692
0.652,1.747,0.240,-5.371,-140.503,47.485
0.681,1.754,0.268,-9.644,-144.043,33.813
0.684,1.778,0.302,-12.390,-148.193,20.142
0.682,1.804,0.340,-13.916,-152.405,5.615
0.680,1.810,0.364,-14.099,-155.334,-9.033
0.692,1.798,0.376,-13.123,-157.898,-25.574
0.669,1.784,0.331,-9.277,-162.476,-44.495
0.665,1.721,0.268,-8.972,-168.335,-63.660
0.687,1.666,0.220,-12.268,-177.307,-81.116
0.703,1.676,0.268,-23.376,-189.819,-93.140
0.738,1.721,0.351,-40.771,-203.552,-102.234
0.792,1.723,0.424,-55.237,-214.905,-108.765
0.833,1.714,0.541,-65.552,-225.647,-117.737
0.858,1.700,0.659,-73.120,-236.145,-134.766
0.807,1.660,0.767,-72.937,-244.202,-157.776
0.710,1.603,0.852,-59.937,-249.939,-184.631
0.675,1.466,0.871,-41.870,-252.075,-213.257
0.661,1.257,0.829,-30.090,-247.498,-236.572
0.650,1.073,0.819,-36.316,-238.098,-246.155
0.684,0.978,0.857,-52.612,-222.717,-240.784
0.726,0.965,0.925,-72.144,-201.599,-226.501
0.792,0.952,1.031,-87.280,-177.246,-211.426
0.869,1.005,1.106,-96.130,-150.635,-201.233
0.905,0.988,1.144,-97.900,-123.779,-197.937
0.908,0.951,1.184,-101.501,-96.802,-197.144
0.926,0.927,1.216,-109.985,-69.580,-195.129
0.948,0.863,1.163,-113.159,-42.969,-192.566
0.969,0.741,1.120,-114.502,-19.592,-186.462
0.996,0.697,1.070,-113.464,-0.977,-178.345
1.015,0.647,1.017,-105.164,11.780,-173.462
1.019,0.615,0.991,-95.093,18.372,-172.058
1.027,0.607,0.963,-86.060,20.142,-174.622
1.069,0.505,0.919,-77.820,19.714,-180.969
1.114,0.380,0.865,-68.237,17.029,-185.974
1.157,0.265,0.842,-62.317,12.268,-187.195
1.189,0.149,0.858,-57.983,6.104,-182.556
1.238,0.075,0.887,-52.124,0.366,-173.889
1.248,0.039,0.934,-41.565,-4.028,-164.307
1.268,0.004,0.956,-27.893,-7.568,-155.884
1.310,-0.011,0.969,-13.855,-9.583,-148.315
1.325,-0.007,0.989,-2.563,-9.583,-141.541
1.324,-0.016,1.007,1.892,-7.385,-134.644
1.330,-0.028,1.041,2.136,-1.587,-125.732
1.319,-0.017,1.083,-1.770,8.545,-115.417
1.323,0.025,1.121,-6.897,21.606,-105.896
1.294,0.088,1.154,-10.925,33.386,-99.182
1.269,0.125,1.156,-12.634,42.786,-96.313
1.239,0.159,1.163,-13.000,48.950,-96.680
1.193,0.178,1.165,-15.503,52.185,-99.182
1.147,0.161,1.171,-15.930,55.054,-102.539
1.103,0.165,1.168,-14.526,59.570,-105.286
1.071,0.148,1.141,-9.583,65.857,-107.300
1.033,0.111,1.103,-3.052,72.144,-108.215
1.000,0.102,1.067,1.953,78.125,-106.628
0.941,0.110,1.056,4.211,84.290,-103.333
0.885,0.096,1.044,3.662,92.346,-100.342
0.845,0.069,1.034,4.700,101.746,-96.741
0.794,0.074,1.018,7.568,109.985,-92.346
0.748,0.068,0.977,12.390,115.906,-88.928
0.705,0.045,0.913,18.616,120.972,-86.426
0.657,0.019,0.856,21.790,124.451,-85.693
0.617,0.000,0.812,22.705,127.319,-85.266
0.565,-0.018,0.778,23.987,128.174,-83.923
0.530,-0.040,0.732,26.367,128.113,-81.787
0.491,-0.049,0.688,29.785,126.709,-79.346
0.449,-0.047,0.653,33.264,122.986,-76.904
0.418,-0.038,0.620,37.720,116.943,-74.829
0.370,-0.020,0.592,43.945,108.032,-74.707
0.317,-0.012,0.560,51.208,96.863,-75.867
0.280,-0.028,0.527,59.143,86.182,-77.759
0.249,-0.054,0.500,65.918,77.454,-79.651
0.196,-0.094,0.472,70.984,71.228,-81.604
0.148,-0.143,0.453,74.768,68.787,-81.909
0.117,-0.191,0.416,78.369,69.702,-79.834
0.087,-0.235,0.378,81.238,72.632,-74.402
0.064,-0.273,0.334,82.825,76.050,-66.895
0.058,-0.299,0.283,82.947,79.407,-59.082
0.034,-0.303,0.257,81.421,81.299,-50.354
-0.005,-0.280,0.248,77.942,80.994,-40.405
-0.018,-0.265,0.240,74.524,79.956,-31.677
-0.022,-0.259,0.232,75.012,78.308,-24.902
-0.046,-0.227,0.224,77.454,77.454,-18.555
-0.059,-0.194,0.201,81.482,76.965,-12.390
-0.055,-0.177,0.138,87.524,78.186,-6.531
-0.039,-0.151,0.083,91.309,79.590,-1.770
-0.007,-0.109,0.033,92.285,78.796,3.052
0.002,-0.055,-0.010,94.360,75.378,4.883
0.001,0.004,-0.051,96.680,69.641,4.639
0.011,0.051,-0.100,100.281,63.477,2.991
0.019,0.052,-0.155,105.408,57.312,0.549
0.031,0.018,-0.209,109.802,50.049,-3.113
0.053,-0.001,-0.268,113.220,40.894,-5.676
0.096,-0.013,-0.308,118.958,29.480,-6.226
0.088,0.005,-0.322,125.916,13.428,-5.859
0.089,0.020,-0.344,136.963,-4.089,-3.296
0.125,0.005,-0.397,147.949,-18.066,-0.244
0.160,0.014,-0.438,153.931,-29.114,-0.977
0.172,0.015,-0.432,150.024,-37.354,-3.784
0.160,-0.035,-0.410,142.212,-42.175,-5.493
0.181,-0.074,-0.399,137.268,-41.077,-3.906
0.192,-0.044,-0.390,135.376,-35.034,5.615
0.180,0.060,-0.397,134.277,-27.771,22.888
0.138,0.172,-0.443,133.484,-19.409,41.199
0.174,0.282,-0.490,132.446,-13.489,53.894
0.218,0.357,-0.565,132.141,-10.254,58.838
0.232,0.374,-0.610,127.991,-10.925,56.396
0.190,0.362,-0.605,118.225,-18.311,50.720
0.167,0.317,-0.573,109.436,-29.724,44.312
0.160,0.265,-0.516,101.929,-38.574,41.260
0.186,0.252,-0.460,93.567,-40.405,48.340
0.234,0.294,-0.437,85.388,-34.790,64.636
0.289,0.370,-0.476,80.017,-22.766,85.266
0.312,0.476,-0.528,74.158,-9.705,103.638
0.307,0.596,-0.551,64.270,-3.540,113.342
0.280,0.691,-0.563,55.969,-7.141,111.084
0.264,0.704,-0.569,52.734,-18.250,98.816
0.218,0.673,-0.515,49.744,-35.583,83.557
0.212,0.584,-0.460,47.058,-55.298,69.580
1.127,1.498,0.019,-22.034,-96.130,121.887
1.202,1.487,0.016,-19.348,-97.778,109.802
1.215,1.487,0.027,-16.846,-104.614,97.656
1.211,1.481,0.074,-14.832,-112.976,84.778
1.213,1.456,0.120,-14.832,-118.469,73.547
1.214,1.436,0.161,-14.526,-119.995,65.125
1.212,1.434,0.194,-15.259,-116.699,59.387
1.210,1.434,0.208,-17.822,-108.887,55.359
1.181,1.420,0.197,-22.034,-99.854,51.208
1.136,1.396,0.183,-27.100,-92.896,46.204
1.109,1.354,0.183,-33.020,-87.891,41.138
1.080,1.311,0.202,-38.208,-84.045,37.048
1.099,1.271,0.217,-41.992,-79.468,34.180
1.138,1.244,0.213,-42.358,-73.608,32.166
1.143,1.270,0.218,-39.734,-69.092,30.701
1.132,1.313,0.217,-37.598,-66.772,26.917
1.089,1.298,0.202,-37.292,-66.101,18.494
1.075,1.237,0.180,-39.307,-65.796,8.118
1.048,1.182,0.185,-41.992,-64.636,0.488
1.032,1.124,0.203,-45.532,-63.232,-3.113
1.071,1.078,0.232,-49.072,-59.631,-3.967
1.112,1.084,0.262,-50.415,-54.199,-2.808
1.132,1.107,0.267,-51.636,-46.326,-1.221
1.141,1.139,0.245,-51.941,-37.842,-0.610
1.139,1.180,0.223,-54.504,-32.471,-2.258
1.083,1.172,0.211,-58.777,-31.311,-7.751
1.030,1.126,0.221,-64.819,-32.532,-16.907
1.014,1.017,0.220,-71.655,-31.616,-25.696
1.032,0.893,0.207,-78.003,-26.917,-29.663
1.102,0.832,0.206,-82.275,-17.639,-25.452
1.155,0.901,0.203,-84.473,-5.005,-13.489
1.207,1.017,0.196,-86.243,7.019,-0.244
1.276,1.148,0.177,-89.478,16.846,10.559
1.336,1.249,0.172,-95.581,21.118,13.794
1.347,1.311,0.195,-101.501,18.494,6.775
1.321,1.310,0.246,-105.225,10.254,-7.629
1.292,1.272,0.294,-102.600,0.183,-26.001
1.267,1.187,0.317,-96.069,-6.897,-44.250
1.253,1.099,0.341,-92.224,-10.254,-57.373
1.245,1.060,0.381,-90.332,-9.827,-63.599
1.238,1.012,0.414,-88.379,-5.310,-66.589
1.223,0.966,0.418,-86.426,3.906,-68.542
1.195,0.940,0.410,-83.252,16.235,-69.214
1.182,0.900,0.378,-78.735,27.283,-69.641
1.177,0.857,0.326,-73.059,35.767,-69.275
1.177,0.834,0.262,-68.359,42.236,-67.566
1.187,0.824,0.197,-64.148,46.814,-66.101
1.197,0.840,0.149,-62.378,50.293,-65.308
1.192,0.842,0.093,-61.523,52.063,-65.735
1.194,0.842,0.045,-61.401,52.856,-66.284
1.204,0.830,0.014,-60.913,52.551,-67.261
1.196,0.825,0.007,-61.096,50.171,-69.946
1.177,0.829,0.015,-60.608,45.715,-73.669
1.167,0.802,0.024,-58.716,41.748,-78.308
1.152,0.777,0.014,-54.810,37.231,-83.130
1.133,0.765,0.036,-53.101,32.959,-85.815
1.129,0.759,0.055,-50.842,28.015,-86.975
1.139,0.746,0.061,-48.340,24.841,-89.417
1.141,0.728,0.076,-46.875,21.667,-93.933
1.143,0.696,0.103,-47.241,20.752,-98.450
1.144,0.650,0.146,-51.086,23.865,-101.501
1.127,0.612,0.198,-57.251,30.640,-101.624
1.090,0.594,0.245,-60.669,38.940,-99.854
1.043,0.593,0.270,-61.646,46.021,-98.328
1.004,0.573,0.269,-59.937,49.622,-99.670
0.946,0.528,0.268,-57.251,50.964,-102.661
0.876,0.488,0.282,-55.908,49.744,-106.079
0.837,0.427,0.284,-55.298,48.340,-109.253
0.818,0.339,0.268,-52.795,48.157,-110.535
0.788,0.289,0.271,-49.622,49.500,-108.337
0.752,0.272,0.287,-47.241,51.086,-103.760
0.717,0.246,0.298,-44.067,52.246,-99.487
0.688,0.229,0.336,-41.138,51.514,-96.802
0.686,0.222,0.369,-37.170,47.729,-95.276
0.642,0.214,0.406,-30.579,40.039,-96.863
0.590,0.205,0.456,-21.057,28.320,-100.769
0.531,0.165,0.497,-10.681,14.709,-107.666
0.482,0.097,0.536,0.244,2.502,-117.371
0.436,0.019,0.583,10.437,-5.859,-126.221
0.398,-0.061,0.622,18.188,-7.690,-130.371
0.387,-0.156,0.623,26.306,-1.465,-129.028
0.385,-0.203,0.608,33.142,11.536,-120.972
0.367,-0.187,0.555,39.551,27.222,-108.582
0.325,-0.150,0.474,48.645,42.053,-96.313
0.274,-0.093,0.389,55.481,52.063,-86.914
0.218,-0.055,0.311,56.946,56.335,-82.764
0.164,-0.062,0.249,56.580,57.190,-83.191
0.115,-0.077,0.202,57.678,54.932,-84.534
0.048,-0.092,0.154,62.866,50.476,-84.839
-0.026,-0.102,0.095,70.557,46.936,-82.458
-0.073,-0.116,0.029,77.454,46.509,-77.881
-0.094,-0.135,-0.024,81.116,46.509,-72.388
-0.100,-0.158,-0.061,83.374,43.274,-67.322
-0.106,-0.184,-0.097,88.379,37.659,-62.622
-0.107,-0.194,-0.163,96.558,32.104,-57.800
-0.102,-0.197,-0.231,105.347,27.649,-50.354
-0.101,-0.180,-0.283,109.253,24.475,-40.710
-0.106,-0.134,-0.298,107.666,21.118,-30.945
-0.099,-0.072,-0.302,107.971,15.747,-23.682
-0.077,-0.024,-0.316,111.938,10.986,-18.311
-0.049,0.020,-0.335,114.990,7.202,-13.306
-0.006,0.057,-0.342,115.173,2.014,-10.010
0.026,0.084,-0.351,115.479,-3.967,-8.240
0.044,0.096,-0.371,118.286,-9.460,-5.859
0.068,0.114,-0.394,120.117,-13.245,-1.953
0.088,0.140,-0.404,119.385,-15.442,4.883
0.095,0.184,-0.402,117.249,-17.883,12.207
0.091,0.245,-0.391,114.990,-21.179,17.761
0.088,0.307,-0.386,114.990,-25.085,21.484
0.108,0.354,-0.412,116.760,-29.663,23.987
0.142,0.360,-0.444,118.225,-33.264,26.306
0.165,0.380,-0.454,116.760,-34.668,30.701
0.170,0.417,-0.445,112.183,-33.813,37.170
0.186,0.440,-0.443,106.995,-30.762,43.762
0.209,0.476,-0.458,103.882,-27.527,49.377
0.214,0.526,-0.473,102.600,-27.344,54.993
0.217,0.585,-0.495,102.478,-30.884,59.387
0.229,0.627,-0.517,101.868,-38.147,60.303
0.221,0.687,-0.512,99.915,-48.157,60.120
0.796,1.282,-0.502,19.897,-53.162,101.257
0.778,1.288,-0.511,15.930,-56.091,97.351
0.773,1.264,-0.502,13.000,-59.692,92.896
0.765,1.263,-0.449,10.254,-65.002,90.515
0.757,1.277,-0.365,8.301,-69.580,89.661
0.817,1.260,-0.319,7.996,-70.129,87.891
0.914,1.253,-0.345,9.644,-64.758,87.646
0.985,1.292,-0.396,11.353,-57.983,90.454
1.022,1.360,-0.429,11.230,-56.763,91.858
1.032,1.437,-0.431,8.972,-60.974,88.684
1.025,1.492,-0.419,5.737,-69.153,79.834
0.999,1.489,-0.385,1.038,-78.430,65.979
0.960,1.463,-0.328,-5.371,-87.280,49.866
0.912,1.398,-0.254,-12.878,-93.872,35.645
0.867,1.289,-0.195,-19.592,-96.863,24.109
0.839,1.179,-0.147,-23.682,-96.863,17.639
0.815,1.113,-0.101,-27.161,-93.933,16.785
0.809,1.084,-0.066,-28.625,-89.417,20.508
0.814,1.077,-0.047,-28.320,-83.618,26.733
0.827,1.112,-0.026,-29.785,-77.393,32.959
0.842,1.156,-0.021,-33.447,-71.411,36.499
0.843,1.180,-0.022,-37.048,-65.491,36.621
0.830,1.199,-0.024,-41.443,-60.913,35.095
0.819,1.200,-0.021,-46.570,-57.983,31.677
0.813,1.161,-0.016,-52.307,-55.603,27.283
0.813,1.108,0.001,-58.228,-52.307,23.926
0.816,1.066,0.009,-63.049,-48.096,23.560
0.828,1.024,0.008,-65.796,-44.067,25.818
0.859,1.044,0.010,-68.420,-40.649,29.785
0.884,1.045,0.004,-67.749,-39.673,31.555
0.960,1.135,0.031,-66.895,-40.833,35.339
0.972,1.249,0.026,-69.763,-41.626,41.504
1.021,1.278,0.060,-69.214,-43.396,28.625
1.033,1.304,0.094,-74.341,-43.579,20.447
1.046,1.256,0.123,-78.247,-42.542,10.437
1.059,1.174,0.141,-81.238,-40.771,0.305
1.061,1.111,0.165,-83.008,-39.612,-4.944
1.084,1.078,0.211,-82.642,-38.208,-7.507
1.110,1.082,0.246,-80.200,-36.194,-8.057
1.146,1.117,0.291,-76.233,-33.020,-8.484
1.203,1.159,0.327,-71.289,-29.663,-10.742
1.224,1.198,0.341,-65.125,-27.649,-15.442
1.232,1.253,0.351,-60.486,-25.574,-22.461
1.240,1.283,0.347,-58.167,-20.081,-32.715
1.240,1.241,0.315,-58.716,-11.658,-45.959
1.240,1.146,0.271,-62.866,-0.549,-58.411
1.220,1.034,0.242,-68.054,12.207,-65.308
1.216,0.955,0.205,-71.106,25.085,-66.467
1.237,0.892,0.116,-70.313,37.109,-64.148
1.246,0.863,-0.001,-66.589,49.316,-59.570
1.247,0.891,-0.097,-67.200,57.922,-54.688
1.242,0.920,-0.165,-71.228,61.951,-51.331
1.242,0.925,-0.219,-76.233,63.477,-52.307
1.252,0.899,-0.252,-81.360,62.805,-56.824
1.242,0.863,-0.280,-83.984,59.753,-62.317
1.239,0.822,-0.288,-83.496,53.528,-67.566
1.231,0.789,-0.300,-80.383,46.143,-71.777
1.227,0.762,-0.321,-75.317,38.879,-75.256
1.230,0.721,-0.348,-71.045,31.311,-78.430
1.240,0.670,-0.375,-68.665,24.597,-80.750
